"","ensembl_gene_id","external_gene_name","btaurus_homolog_ensembl_gene","sscrofa_homolog_ensembl_gene","mmusculus_homolog_ensembl_gene","hsapiens_homolog_ensembl_gene"
"906","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000128284"
"907","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000128284"
"908","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000128284"
"909","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000128284"
"910","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000128335"
"911","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000128335"
"912","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000128335"
"913","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000128335"
"914","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000128335"
"915","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000128335"
"916","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000128335"
"917","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000128335"
"918","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000128335"
"919","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000128335"
"920","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000128335"
"921","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000128335"
"922","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000128335"
"923","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000128335"
"924","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000128335"
"925","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000128335"
"926","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000128335"
"927","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000128335"
"928","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000128335"
"929","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000128335"
"930","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000128335"
"931","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000128335"
"932","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000128335"
"933","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000128335"
"934","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000128335"
"935","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000128335"
"936","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000128335"
"937","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000128335"
"938","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000128335"
"939","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000128335"
"940","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000128335"
"941","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000128335"
"942","ENSOARG00000020215","","ENSBTAG00000037799","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000128335"
"943","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000100342"
"944","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000100342"
"945","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000100342"
"946","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000100342"
"947","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000100342"
"948","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000100342"
"949","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000100342"
"950","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000100342"
"951","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000100342"
"952","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000100342"
"953","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000100342"
"954","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000100342"
"955","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000100342"
"956","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000100342"
"957","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000100342"
"958","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000100342"
"959","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000100342"
"960","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000100342"
"961","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000100342"
"962","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000100342"
"963","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000100342"
"964","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000100342"
"965","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000100342"
"966","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000100342"
"967","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000100342"
"968","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000100342"
"969","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000100342"
"970","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000100342"
"971","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000100342"
"972","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000100342"
"973","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000100342"
"974","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000100342"
"975","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000100342"
"976","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000100336"
"977","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000100336"
"978","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000100336"
"979","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000100336"
"980","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000100336"
"981","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000100336"
"982","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000100336"
"983","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000100336"
"984","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000100336"
"985","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000100336"
"986","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000100336"
"987","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000100336"
"988","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000100336"
"989","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000100336"
"990","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000100336"
"991","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000100336"
"992","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000100336"
"993","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000100336"
"994","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000100336"
"995","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000100336"
"996","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000100336"
"997","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000100336"
"998","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000100336"
"999","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000100336"
"1000","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000100336"
"1001","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000100336"
"1002","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000100336"
"1003","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000100336"
"1004","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000100336"
"1005","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000100336"
"1006","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000100336"
"1007","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000100336"
"1008","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000100336"
"1009","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000128284"
"1010","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000128284"
"1011","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000128284"
"1012","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000128284"
"1013","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000128284"
"1014","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000128284"
"1015","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000128284"
"1016","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000128284"
"1017","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000128284"
"1018","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000128284"
"1019","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000128284"
"1020","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000128284"
"1021","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000128284"
"1022","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000128284"
"1023","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000128284"
"1024","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000128284"
"1025","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000128284"
"1026","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000128284"
"1027","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000128284"
"1028","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000128284"
"1029","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000128284"
"1030","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000128284"
"1031","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000128284"
"1032","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000128284"
"1033","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000128284"
"1034","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000128284"
"1035","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000128284"
"1036","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000128284"
"1037","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000128284"
"1038","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000128284"
"1039","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000128284"
"1040","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000128284"
"1041","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000128284"
"1042","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050014","ENSG00000128335"
"1043","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050014","ENSG00000128335"
"1044","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050014","ENSG00000128335"
"1045","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068246","ENSG00000128335"
"1046","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068246","ENSG00000128335"
"1047","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068246","ENSG00000128335"
"1048","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000056656","ENSG00000128335"
"1049","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000056656","ENSG00000128335"
"1050","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000056656","ENSG00000128335"
"1051","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000050982","ENSG00000128335"
"1052","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000050982","ENSG00000128335"
"1053","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000050982","ENSG00000128335"
"1054","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091694","ENSG00000128335"
"1055","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091694","ENSG00000128335"
"1056","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091694","ENSG00000128335"
"1057","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000071716","ENSG00000128335"
"1058","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000071716","ENSG00000128335"
"1059","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000071716","ENSG00000128335"
"1060","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000057346","ENSG00000128335"
"1061","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000057346","ENSG00000128335"
"1062","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000057346","ENSG00000128335"
"1063","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000010601","ENSG00000128335"
"1064","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000010601","ENSG00000128335"
"1065","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000010601","ENSG00000128335"
"1066","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000068252","ENSG00000128335"
"1067","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000068252","ENSG00000128335"
"1068","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000068252","ENSG00000128335"
"1069","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000091650","ENSG00000128335"
"1070","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000091650","ENSG00000128335"
"1071","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000091650","ENSG00000128335"
"1072","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000020882","ENSMUSG00000044309","ENSG00000128335"
"1073","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000150","ENSMUSG00000044309","ENSG00000128335"
"1074","ENSOARG00000020215","","ENSBTAG00000039524","ENSSSCG00000000148","ENSMUSG00000044309","ENSG00000128335"
"1075","ENSOARG00000020309","DLL4","ENSBTAG00000010361","ENSSSCG00000004755","ENSMUSG00000027314","ENSG00000128917"
"1076","ENSOARG00000020356","SPAG17","ENSBTAG00000001080","ENSSSCG00000006726","ENSMUSG00000027867","ENSG00000155761"
"1077","ENSOARG00000020371","PIGZ","ENSBTAG00000011659","ENSSSCG00000023442","ENSMUSG00000045625","ENSG00000119227"
"1078","ENSOARG00000020371","PIGZ","ENSBTAG00000011659","ENSSSCG00000029291","ENSMUSG00000045625","ENSG00000119227"
"1079","ENSOARG00000020387","TYRO3","ENSBTAG00000001694","ENSSSCG00000004744","ENSMUSG00000027298","ENSG00000092445"
"1080","ENSOARG00000020443","FGF12","ENSBTAG00000012413","ENSSSCG00000029252","ENSMUSG00000022523","ENSG00000114279"
"1081","ENSOARG00000020451","PDE3A","ENSBTAG00000017260","ENSSSCG00000028662","ENSMUSG00000041741","ENSG00000172572"
"1082","ENSOARG00000020452","NYAP2","ENSBTAG00000019152","ENSSSCG00000016239","ENSMUSG00000054976","ENSG00000144460"
"1083","ENSOARG00000020458","EHD4","ENSBTAG00000006792","ENSSSCG00000020666","ENSMUSG00000027293","ENSG00000103966"
"1084","ENSOARG00000020469","CLDN16","ENSBTAG00000006494","ENSSSCG00000024788","ENSMUSG00000038148","ENSG00000113946"
"1085","ENSOARG00000020474","PLA2G4D","ENSBTAG00000005268","ENSSSCG00000004733","ENSMUSG00000070719","ENSG00000159337"
"1086","ENSOARG00000020522","TIE1","ENSBTAG00000003777","ENSSSCG00000003950","ENSMUSG00000033191","ENSG00000066056"
"1087","ENSOARG00000020572","VPS8","ENSBTAG00000005209","ENSSSCG00000011788","ENSMUSG00000033653","ENSG00000156931"
"1088","ENSOARG00000020572","VPS8","ENSBTAG00000005209","ENSSSCG00000021616","ENSMUSG00000033653","ENSG00000156931"
"1089","ENSOARG00000020608","DNER","ENSBTAG00000016063","ENSSSCG00000016258","ENSMUSG00000036766","ENSG00000187957"
"1090","ENSOARG00000020626","SLC16A14","ENSBTAG00000010344","ENSSSCG00000016260","ENSMUSG00000026220","ENSG00000163053"
"1091","ENSOARG00000020689","HTR2B","ENSBTAG00000039772","ENSSSCG00000016273","ENSMUSG00000026228","ENSG00000135914"
"1092","ENSOARG00000020698","ARHGDIB","ENSBTAG00000006039","ENSSSCG00000000604","ENSMUSG00000030220","ENSG00000111348"
"1093","ENSOARG00000020707","KCNMB3","ENSBTAG00000009235","ENSSSCG00000029240","ENSMUSG00000091091","ENSG00000171121"
"1094","ENSOARG00000020799","ECEL1","ENSBTAG00000021050","ENSSSCG00000016285","ENSMUSG00000026247","ENSG00000171551"
"1095","ENSOARG00000020808","EMP1","ENSBTAG00000036078","","ENSMUSG00000030208","ENSG00000134531"
"1096","ENSOARG00000020884","FNDC5","ENSBTAG00000002184","ENSSSCG00000025834","ENSMUSG00000001334","ENSG00000160097"
"1097","ENSOARG00000020889","NEDD4","ENSBTAG00000013793","ENSSSCG00000023413","ENSMUSG00000032216","ENSG00000069869"
"1098","ENSOARG00000020908","RAB27A","ENSBTAG00000012408","ENSSSCG00000004612","ENSMUSG00000032202","ENSG00000069974"
"1099","ENSOARG00000020908","RAB27A","ENSBTAG00000046690","ENSSSCG00000004612","ENSMUSG00000032202","ENSG00000069974"
"1100","ENSOARG00000020959","TMOD3","ENSBTAG00000047868","ENSSSCG00000004626","ENSMUSG00000058587","ENSG00000138594"
"1101","ENSOARG00000020976","GLDN","ENSBTAG00000002576","ENSSSCG00000004632","ENSMUSG00000046167","ENSG00000186417"
"1102","ENSOARG00000021041","C15orf48","ENSBTAG00000004558","ENSSSCG00000004670","ENSMUSG00000033213","ENSG00000166920"
"1103","ENSOARG00000021044","CLEC2B","","ENSSSCG00000000656","","ENSG00000110852"
"1104","ENSOARG00000021054","","ENSBTAG00000012026","ENSSSCG00000000657","ENSMUSG00000030155",""
"1105","ENSOARG00000021054","","ENSBTAG00000012026","ENSSSCG00000000657","ENSMUSG00000030365",""
"1106","ENSOARG00000021054","","ENSBTAG00000012026","ENSSSCG00000000657","ENSMUSG00000000248",""
"1107","ENSOARG00000021054","","ENSBTAG00000012026","ENSSSCG00000000657","ENSMUSG00000030364",""
"1108","ENSOARG00000021054","","ENSBTAG00000012026","ENSSSCG00000000657","ENSMUSG00000030157",""
"1109","ENSOARG00000021054","","ENSBTAG00000006851","ENSSSCG00000000657","ENSMUSG00000030155",""
"1110","ENSOARG00000021054","","ENSBTAG00000006851","ENSSSCG00000000657","ENSMUSG00000030365",""
"1111","ENSOARG00000021054","","ENSBTAG00000006851","ENSSSCG00000000657","ENSMUSG00000000248",""
"1112","ENSOARG00000021054","","ENSBTAG00000006851","ENSSSCG00000000657","ENSMUSG00000030364",""
"1113","ENSOARG00000021054","","ENSBTAG00000006851","ENSSSCG00000000657","ENSMUSG00000030157",""
"1114","ENSOARG00000021076","SAMD4A","ENSBTAG00000001468","ENSSSCG00000023408","ENSMUSG00000021838","ENSG00000020577"
"1115","ENSOARG00000021077","S100A10","ENSBTAG00000015147","ENSSSCG00000006612","ENSMUSG00000041959","ENSG00000197747"
"1116","ENSOARG00000021134","PRKCH","ENSBTAG00000003276","ENSSSCG00000005095","ENSMUSG00000021108","ENSG00000027075"
"1117","ENSOARG00000021181","EXD2","ENSBTAG00000010052","ENSSSCG00000002305","ENSMUSG00000032705","ENSG00000081177"
"1118","ENSOARG00000021182","GALNT16","ENSBTAG00000009998","ENSSSCG00000002306","ENSMUSG00000021130","ENSG00000100626"
"1119","ENSOARG00000021185","PLEKHD1","ENSBTAG00000008576","ENSSSCG00000002309","ENSMUSG00000066438","ENSG00000175985"
"1120","ENSOARG00000021200","RGS6","ENSBTAG00000014189","ENSSSCG00000021621","ENSMUSG00000021219","ENSG00000182732"
"1121","ENSOARG00000021491","","","","",""
"1122","ENSOARG00000021677","5S_rRNA","ENSBTAG00000044599","","ENSMUSG00000088182","ENSG00000252780"
"1123","ENSOARG00000021677","5S_rRNA","ENSBTAG00000044599","","ENSMUSG00000089586","ENSG00000252780"
"1124","ENSOARG00000023147","","ENSBTAG00000029930","","","ENSG00000275595"
"1125","ENSOARG00000023271","U6","ENSBTAG00000043517","","ENSMUSG00000094551",""
"1126","ENSOARG00000023519","","ENSBTAG00000036401","ENSSSCG00000018328","","ENSG00000211519"
"1127","ENSOARG00000025169","","ENSBTAG00000023823","ENSSSCG00000016714","ENSMUSG00000058927","ENSG00000172115"
"1128","ENSOARG00000025169","","ENSBTAG00000023823","ENSSSCG00000016714","ENSMUSG00000063694","ENSG00000172115"
"1129","ENSOARG00000025169","","ENSBTAG00000025310","ENSSSCG00000016714","ENSMUSG00000058927","ENSG00000172115"
"1130","ENSOARG00000025169","","ENSBTAG00000025310","ENSSSCG00000016714","ENSMUSG00000063694","ENSG00000172115"
"1131","ENSOARG00000025214","","","","",""
"1132","ENSOARG00000025305","","","","",""
"1133","ENSOARG00000025690","","","","",""
"1134","ENSOARG00000025698","","","","",""
